,score
2133,14.0
2134,19.0
2135,13.0
2136,16.0
2137,10.0
2138,11.0
2139,17.0
2140,21.0
2141,21.0
2142,9.0
2143,18.0
2144,11.0
2145,19.0
2146,13.0
2147,9.0
2148,11.0
2149,14.0
2150,16.0
2151,21.0
2152,14.0
2153,16.0
2154,18.0
2155,14.0
2156,14.0
2157,18.0
2158,13.0
2159,15.0
2160,15.0
2161,16.0
2162,21.0
2163,14.0
2164,14.0
2165,15.0
2166,13.0
2167,8.0
2168,10.0
2169,14.0
2170,19.0
2171,14.0
2172,14.0
2173,14.0
2174,8.0
2175,17.0
2176,10.0
2177,5.0
2178,14.0
2179,12.0
2180,8.0
2181,12.0
2182,15.0
2183,10.0
2184,11.0
2185,9.0
2186,13.0
2187,10.0
2188,17.0
2189,14.0
2190,13.0
2191,17.0
2192,5.0
2193,16.0
2194,12.0
2195,8.0
2196,14.0
2197,11.0
2198,15.0
2199,15.0
2200,12.0
2201,12.0
2202,14.0
2203,14.0
2204,15.0
2205,13.0
2206,15.0
2207,21.0
2208,12.0
2209,11.0
2210,11.0
2211,6.0
2212,14.0
2213,14.0
2214,14.0
2215,9.0
2216,13.0
2217,13.0
2218,3.0
2219,9.0
2220,16.0
2221,18.0
2222,12.0
2223,13.0
2224,19.0
2225,14.0
2226,10.0
2227,19.0
2228,20.0
2229,12.0
2230,15.0
2231,16.0
2232,20.0
2233,14.0
2234,16.0
2235,15.0
2236,14.0
2237,14.0
2238,21.0
2239,17.0
2240,19.0
2241,15.0
2242,15.0
2243,21.0
2244,9.0
2245,16.0
2246,17.0
2247,9.0
2248,13.0
2249,13.0
2250,17.0
2251,16.0
2252,12.0
2253,18.0
2254,11.0
2255,9.0
2256,6.0
2257,13.0
2258,14.0
2259,10.0
2260,12.0
2261,13.0
2262,14.0
2263,18.0
2264,13.0
2265,19.0
2266,12.0
2267,14.0
2268,12.0
2269,11.0
2270,7.0
2271,4.0
2272,8.0
2273,1.0
2274,2.0
2275,4.0
2276,3.0
2277,7.0
2278,9.0
2279,12.0
2280,19.0
2281,19.0
2282,13.0
2283,16.0
2284,19.0
2285,13.0
2286,16.0
2287,9.0
2288,10.0
2289,13.0
2290,14.0
2291,14.0
2292,20.0
2293,19.0
2294,17.0
2295,20.0
2296,19.0
2297,16.0
2298,19.0
2299,14.0
2300,18.0
2301,11.0
2302,22.0
2303,14.0
2304,17.0
2305,19.0
2306,17.0
2307,18.0
2308,14.0
2309,14.0
2310,12.0
2311,11.0
2312,19.0
2313,16.0
2314,12.0
2315,21.0
2316,15.0
2317,16.0
2318,15.0
2319,19.0
2320,19.0
2321,19.0
2322,17.0
2323,15.0
2324,16.0
2325,18.0
2326,18.0
2327,10.0
2328,9.0
2329,22.0
2330,17.0
2331,16.0
2332,17.0
2333,17.0
2334,11.0
2335,5.0
2336,7.0
2337,11.0
2338,18.0
2339,11.0
2340,18.0
2341,15.0
2342,17.0
2343,16.0
2344,13.0
2345,12.0
2346,13.0
2347,17.0
2348,23.0
2349,18.0
2350,15.0
2351,15.0
2352,9.0
2353,21.0
2354,11.0
2355,16.0
2356,15.0
2357,13.0
2358,19.0
2359,13.0
2360,13.0
2361,13.0
2362,6.0
2363,13.0
2364,9.0
2365,15.0
2366,16.0
2367,17.0
2368,16.0
2369,17.0
2370,13.0
2371,17.0
2372,14.0
2373,14.0
2374,21.0
2375,15.0
2376,18.0
2377,18.0
2378,15.0
2379,15.0
2380,12.0
2381,15.0
2382,15.0
2383,14.0
2384,12.0
2385,13.0
2386,16.0
2387,16.0
2388,5.0
2389,10.0
2390,12.0
2391,14.0
2392,15.0
2393,13.0
2394,21.0
2395,13.0
2396,17.0
2397,15.0
2398,9.0
2399,12.0
2400,16.0
2401,15.0
2402,17.0
2403,17.0
2404,12.0
2405,13.0
2406,12.0
2407,13.0
2408,16.0
2409,8.0
2410,13.0
2411,17.0
2412,10.0
2413,16.0
2414,14.0
2415,14.0
2416,12.0
2417,14.0
2418,12.0
2419,19.0
2420,19.0
2421,17.0
2422,8.0
2423,15.0
2424,18.0
2425,7.0
2426,21.0
2427,18.0
2428,15.0
2429,10.0
2430,15.0
2431,14.0
2432,16.0
2433,13.0
2434,17.0
2435,18.0
2436,16.0
2437,13.0
2438,17.0
2439,18.0
2440,17.0
2441,14.0
2442,15.0
2443,21.0
2444,15.0
2445,10.0
2446,20.0
2447,12.0
2448,20.0
2449,16.0
2450,16.0
2451,9.0
2452,18.0
2453,14.0
2454,15.0
2455,17.0
2456,8.0
2457,15.0
2458,16.0
2459,14.0
2460,14.0
2461,21.0
2462,15.0
2463,17.0
2464,15.0
2465,14.0
2466,16.0
2467,14.0
2468,16.0
2469,20.0
2470,13.0
2471,19.0
2472,15.0
2473,19.0
2474,12.0
2475,16.0
2476,18.0
2477,17.0
2478,16.0
2479,20.0
2480,19.0
2481,17.0
2482,19.0
2483,11.0
2484,14.0
2485,18.0
2486,14.0
2487,13.0
2488,18.0
2489,18.0
2490,17.0
2491,10.0
2492,13.0
2493,13.0
2494,25.0
2495,13.0
2496,21.0
2497,18.0
2498,19.0
2499,13.0
