,score
1575,19.0
1576,18.0
1577,15.0
1578,13.0
1579,18.0
1580,16.0
1581,17.0
1582,17.0
1583,19.0
1584,13.0
1585,21.0
1586,5.0
1587,19.0
1588,13.0
1589,22.0
1590,25.0
1591,17.0
1592,11.0
1593,15.0
1594,12.0
1595,20.0
1596,16.0
1597,10.0
1598,16.0
1599,12.0
1600,10.0
1601,13.0
1602,21.0
1603,16.0
1604,19.0
1605,19.0
1606,17.0
1607,19.0
1608,16.0
1609,19.0
1610,16.0
1611,17.0
1612,11.0
1613,19.0
1614,14.0
1615,23.0
1616,16.0
1617,19.0
1618,15.0
1619,5.0
1620,21.0
1621,16.0
1622,19.0
1623,20.0
1624,20.0
1625,14.0
1626,17.0
1627,19.0
1628,17.0
1629,16.0
1630,14.0
1631,12.0
1632,9.0
1633,11.0
1634,15.0
1635,21.0
1636,15.0
1637,14.0
1638,16.0
1639,16.0
1640,14.0
1641,18.0
1642,20.0
1643,15.0
1644,19.0
1645,24.0
1646,17.0
1647,14.0
1648,19.0
1649,14.0
1650,21.0
1651,15.0
1652,12.0
1653,15.0
1654,15.0
1655,11.0
1656,10.0
1657,9.0
1658,14.0
1659,17.0
1660,20.0
1661,21.0
1662,13.0
1663,19.0
1664,21.0
1665,15.0
1666,20.0
1667,13.0
1668,10.0
1669,17.0
1670,9.0
1671,17.0
1672,24.0
1673,5.0
1674,9.0
1675,22.0
1676,17.0
1677,9.0
1678,25.0
1679,17.0
1680,15.0
1681,23.0
1682,9.0
1683,15.0
1684,14.0
1685,12.0
1686,20.0
1687,10.0
1688,22.0
1689,15.0
1690,11.0
1691,18.0
1692,13.0
1693,23.0
1694,14.0
1695,11.0
1696,7.0
1697,21.0
1698,14.0
1699,19.0
1700,18.0
1701,10.0
1702,16.0
1703,8.0
1704,16.0
1705,17.0
1706,15.0
1707,15.0
1708,11.0
1709,14.0
1710,13.0
1711,12.0
1712,16.0
1713,21.0
1714,16.0
1715,18.0
1716,18.0
1717,16.0
1718,22.0
1719,12.0
1720,17.0
1721,14.0
1722,19.0
1723,14.0
1724,10.0
1725,20.0
1726,17.0
1727,7.0
1728,10.0
1729,19.0
1730,16.0
1731,21.0
1732,18.0
1733,16.0
1734,19.0
1735,19.0
1736,8.0
1737,19.0
1738,16.0
1739,20.0
1740,11.0
1741,16.0
1742,20.0
1743,16.0
1744,22.0
1745,19.0
1746,12.0
1747,20.0
1748,14.0
1749,22.0
1750,15.0
1751,13.0
1752,12.0
1753,15.0
1754,15.0
1755,16.0
1756,10.0
1757,18.0
1758,15.0
1759,21.0
1760,15.0
1761,21.0
1762,15.0
1763,14.0
1764,16.0
1765,19.0
1766,13.0
1767,10.0
1768,21.0
1769,18.0
1770,7.0
1771,14.0
1772,16.0
1773,13.0
1774,21.0
1775,17.0
1776,14.0
1777,17.0
1778,17.0
1779,6.0
1780,14.0
1781,17.0
1782,15.0
1783,18.0
1784,16.0
1785,16.0
1786,14.0
1787,14.0
1788,23.0
1789,16.0
1790,16.0
1791,13.0
1792,16.0
1793,15.0
1794,21.0
1795,16.0
1796,16.0
1797,14.0
1798,19.0
1799,19.0
1800,9.0
1801,9.0
1802,19.0
1803,15.0
1804,16.0
1805,15.0
1806,9.0
1807,24.0
1808,17.0
1809,18.0
1810,4.0
1811,14.0
1812,21.0
1813,14.0
1814,17.0
1815,17.0
1816,17.0
1817,15.0
1818,21.0
1819,17.0
1820,20.0
1821,12.0
1822,20.0
1823,19.0
1824,18.0
1825,15.0
1826,17.0
1827,18.0
1828,18.0
1829,20.0
1830,19.0
1831,14.0
1832,15.0
1833,15.0
1834,15.0
1835,11.0
1836,11.0
1837,15.0
1838,14.0
1839,18.0
1840,22.0
1841,16.0
1842,15.0
1843,16.0
1844,22.0
1845,16.0
1846,17.0
1847,18.0
1848,14.0
1849,13.0
1850,14.0
1851,15.0
1852,20.0
1853,19.0
1854,14.0
1855,17.0
1856,15.0
1857,13.0
1858,22.0
1859,16.0
1860,8.0
1861,16.0
1862,18.0
1863,16.0
1864,17.0
1865,15.0
1866,19.0
1867,20.0
1868,13.0
1869,17.0
1870,14.0
1871,15.0
1872,12.0
1873,17.0
1874,17.0
1875,10.0
1876,11.0
1877,21.0
1878,11.0
1879,14.0
1880,19.0
1881,17.0
1882,16.0
1883,19.0
1884,17.0
1885,14.0
1886,17.0
1887,16.0
1888,14.0
1889,18.0
1890,17.0
1891,15.0
1892,11.0
1893,18.0
1894,18.0
1895,20.0
1896,17.0
1897,20.0
1898,17.0
1899,17.0
1900,15.0
1901,17.0
1902,15.0
1903,15.0
1904,18.0
1905,14.0
1906,15.0
1907,23.0
1908,15.0
1909,11.0
1910,16.0
1911,19.0
1912,13.0
1913,19.0
