,score
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,-1.0
2102,-2.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,-1.0
2108,-1.0
2109,1.0
2110,-1.0
2111,0.0
2112,1.0
2113,-1.0
2114,0.0
2115,-1.0
2116,-2.0
2117,0.0
2118,0.0
2119,-3.0
2120,-1.0
2121,0.0
2122,-2.0
2123,0.0
2124,0.0
2125,-1.0
2126,-1.0
2127,0.0
2128,1.0
2129,1.0
2130,0.0
2131,1.0
2132,0.0
2133,0.0
2134,0.0
2135,-1.0
2136,1.0
2137,-1.0
2138,-1.0
2139,1.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,2.0
2147,1.0
2148,0.0
2149,0.0
2150,1.0
2151,1.0
2152,1.0
2153,0.0
2154,0.0
2155,-1.0
2156,0.0
2157,4.0
2158,1.0
2159,0.0
2160,-1.0
2161,1.0
2162,-1.0
2163,-2.0
2164,0.0
2165,1.0
2166,-1.0
2167,1.0
2168,0.0
2169,1.0
2170,0.0
2171,0.0
2172,1.0
2173,2.0
2174,0.0
2175,-2.0
2176,0.0
2177,0.0
2178,1.0
2179,-1.0
2180,-2.0
2181,1.0
2182,3.0
2183,0.0
2184,0.0
2185,0.0
2186,1.0
2187,-1.0
2188,-1.0
2189,1.0
2190,1.0
2191,0.0
2192,0.0
2193,0.0
2194,2.0
2195,0.0
2196,-1.0
2197,0.0
2198,0.0
2199,-1.0
2200,1.0
2201,0.0
2202,0.0
2203,-1.0
2204,0.0
2205,1.0
2206,1.0
2207,0.0
2208,0.0
2209,2.0
2210,1.0
2211,0.0
2212,2.0
2213,0.0
2214,0.0
2215,1.0
2216,1.0
2217,0.0
2218,0.0
2219,1.0
2220,0.0
2221,0.0
2222,-1.0
2223,-1.0
2224,0.0
2225,0.0
2226,0.0
2227,-1.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,1.0
2234,0.0
2235,-1.0
2236,1.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,1.0
2247,0.0
2248,-2.0
2249,0.0
2250,0.0
2251,0.0
2252,-1.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,1.0
2258,0.0
2259,1.0
2260,0.0
2261,0.0
2262,-2.0
2263,0.0
2264,-1.0
2265,0.0
2266,0.0
2267,-1.0
2268,0.0
2269,0.0
2270,1.0
2271,0.0
2272,0.0
2273,1.0
2274,0.0
2275,0.0
2276,-2.0
2277,-1.0
2278,1.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,-1.0
2284,0.0
2285,1.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,2.0
2294,0.0
2295,-1.0
2296,0.0
2297,-1.0
2298,1.0
2299,0.0
2300,0.0
2301,-1.0
2302,1.0
2303,1.0
2304,1.0
2305,0.0
2306,0.0
2307,-1.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,2.0
2319,0.0
2320,0.0
2321,0.0
2322,-2.0
2323,-1.0
2324,-1.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,-1.0
2330,0.0
2331,1.0
2332,2.0
2333,0.0
2334,2.0
2335,1.0
2336,1.0
2337,-1.0
2338,1.0
2339,1.0
2340,0.0
2341,1.0
2342,0.0
2343,0.0
2344,1.0
2345,1.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,-3.0
2351,-1.0
2352,-1.0
2353,2.0
2354,0.0
2355,1.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,-1.0
2362,1.0
2363,0.0
2364,0.0
2365,-1.0
2366,1.0
2367,-2.0
2368,0.0
2369,2.0
2370,0.0
2371,0.0
2372,0.0
2373,-1.0
2374,0.0
2375,1.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,-1.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,2.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,-1.0
2394,0.0
2395,1.0
2396,1.0
2397,0.0
2398,0.0
2399,0.0
2400,1.0
2401,0.0
2402,0.0
2403,0.0
2404,1.0
2405,0.0
2406,1.0
2407,1.0
2408,0.0
2409,0.0
2410,-1.0
2411,0.0
2412,-1.0
2413,0.0
2414,0.0
2415,0.0
2416,2.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,-2.0
2425,-1.0
2426,-1.0
2427,-1.0
2428,0.0
2429,0.0
2430,0.0
2431,-1.0
2432,0.0
2433,-1.0
2434,0.0
2435,2.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,1.0
2443,1.0
2444,0.0
2445,0.0
2446,-1.0
2447,0.0
2448,-2.0
2449,-1.0
2450,0.0
2451,2.0
2452,0.0
2453,0.0
2454,-1.0
2455,1.0
2456,0.0
2457,0.0
2458,0.0
2459,1.0
2460,-2.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,-1.0
2466,1.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,-1.0
2472,1.0
2473,0.0
2474,0.0
2475,-1.0
2476,0.0
2477,1.0
2478,0.0
2479,0.0
2480,1.0
2481,1.0
2482,0.0
2483,0.0
2484,-2.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,-1.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,-2.0
2495,0.0
2496,0.0
2497,1.0
2498,0.0
2499,0.0
