,score
2136,15.0
2137,16.0
2138,15.0
2139,17.0
2140,13.0
2141,12.0
2142,13.0
2143,15.0
2144,11.0
2145,19.0
2146,10.0
2147,9.0
2148,9.0
2149,19.0
2150,13.0
2151,14.0
2152,20.0
2153,19.0
2154,14.0
2155,20.0
2156,12.0
2157,17.0
2158,4.0
2159,17.0
2160,20.0
2161,16.0
2162,13.0
2163,4.0
2164,14.0
2165,16.0
2166,21.0
2167,11.0
2168,10.0
2169,19.0
2170,16.0
2171,19.0
2172,16.0
2173,22.0
2174,11.0
2175,12.0
2176,15.0
2177,20.0
2178,15.0
2179,18.0
2180,18.0
2181,15.0
2182,21.0
2183,14.0
2184,12.0
2185,8.0
2186,13.0
2187,18.0
2188,17.0
2189,14.0
2190,17.0
2191,9.0
2192,16.0
2193,16.0
2194,16.0
2195,14.0
2196,11.0
2197,16.0
2198,14.0
2199,17.0
2200,15.0
2201,18.0
2202,16.0
2203,13.0
2204,13.0
2205,17.0
2206,16.0
2207,19.0
2208,12.0
2209,13.0
2210,16.0
2211,16.0
2212,15.0
2213,16.0
2214,9.0
2215,13.0
2216,20.0
2217,9.0
2218,15.0
2219,21.0
2220,7.0
2221,20.0
2222,12.0
2223,15.0
2224,20.0
2225,16.0
2226,15.0
2227,15.0
2228,17.0
2229,14.0
2230,16.0
2231,16.0
2232,17.0
2233,15.0
2234,17.0
2235,17.0
2236,15.0
2237,7.0
2238,19.0
2239,18.0
2240,16.0
2241,20.0
2242,14.0
2243,18.0
2244,13.0
2245,17.0
2246,21.0
2247,11.0
2248,10.0
2249,9.0
2250,8.0
2251,15.0
2252,19.0
2253,14.0
2254,15.0
2255,14.0
2256,18.0
2257,15.0
2258,16.0
2259,16.0
2260,7.0
2261,15.0
2262,23.0
2263,17.0
2264,11.0
2265,11.0
2266,21.0
2267,16.0
2268,18.0
2269,20.0
2270,10.0
2271,19.0
2272,7.0
2273,15.0
2274,19.0
2275,17.0
2276,12.0
2277,15.0
2278,13.0
2279,16.0
2280,22.0
2281,18.0
2282,16.0
2283,17.0
2284,14.0
2285,17.0
2286,19.0
2287,13.0
2288,15.0
2289,11.0
2290,13.0
2291,19.0
2292,18.0
2293,11.0
2294,21.0
2295,3.0
2296,21.0
2297,21.0
2298,19.0
2299,9.0
2300,10.0
2301,11.0
2302,13.0
2303,15.0
2304,15.0
2305,14.0
2306,13.0
2307,15.0
2308,18.0
2309,10.0
2310,15.0
2311,17.0
2312,19.0
2313,12.0
2314,17.0
2315,10.0
2316,12.0
2317,22.0
2318,13.0
2319,16.0
2320,17.0
2321,8.0
2322,16.0
2323,21.0
2324,8.0
2325,15.0
2326,14.0
2327,12.0
2328,4.0
2329,18.0
2330,17.0
2331,1.0
2332,18.0
2333,19.0
2334,12.0
2335,16.0
2336,17.0
2337,17.0
2338,15.0
2339,18.0
2340,10.0
2341,23.0
2342,15.0
2343,13.0
2344,16.0
2345,19.0
2346,16.0
2347,19.0
2348,16.0
2349,15.0
2350,11.0
2351,16.0
2352,15.0
2353,19.0
2354,17.0
2355,15.0
2356,17.0
2357,11.0
2358,12.0
2359,13.0
2360,16.0
2361,17.0
2362,13.0
2363,12.0
2364,16.0
2365,16.0
2366,19.0
2367,18.0
2368,8.0
2369,10.0
2370,12.0
2371,10.0
2372,12.0
2373,17.0
2374,7.0
2375,10.0
2376,12.0
2377,17.0
2378,18.0
2379,20.0
2380,15.0
2381,12.0
2382,16.0
2383,11.0
2384,13.0
2385,9.0
2386,18.0
2387,18.0
2388,14.0
2389,17.0
2390,7.0
2391,9.0
2392,20.0
2393,13.0
2394,15.0
2395,23.0
2396,19.0
2397,16.0
2398,12.0
2399,18.0
2400,18.0
2401,20.0
2402,16.0
2403,14.0
2404,15.0
2405,17.0
2406,15.0
2407,9.0
2408,14.0
2409,17.0
2410,10.0
2411,7.0
2412,15.0
2413,13.0
2414,17.0
2415,12.0
2416,12.0
2417,16.0
2418,13.0
2419,15.0
2420,11.0
2421,9.0
2422,17.0
2423,8.0
2424,9.0
2425,15.0
2426,18.0
2427,15.0
2428,16.0
2429,17.0
2430,20.0
2431,11.0
2432,11.0
2433,14.0
2434,13.0
2435,15.0
2436,16.0
2437,9.0
2438,16.0
2439,16.0
2440,17.0
2441,14.0
2442,17.0
2443,12.0
2444,6.0
2445,12.0
2446,22.0
2447,13.0
2448,12.0
2449,11.0
2450,23.0
2451,18.0
2452,8.0
2453,11.0
2454,16.0
2455,17.0
2456,14.0
2457,9.0
2458,16.0
2459,14.0
2460,11.0
2461,13.0
2462,15.0
2463,11.0
2464,18.0
2465,16.0
2466,15.0
2467,18.0
2468,22.0
2469,17.0
2470,14.0
2471,14.0
2472,7.0
2473,17.0
2474,13.0
2475,19.0
2476,23.0
2477,14.0
2478,19.0
2479,16.0
2480,16.0
2481,16.0
2482,11.0
2483,18.0
2484,22.0
2485,14.0
2486,16.0
2487,7.0
2488,15.0
2489,17.0
2490,13.0
2491,19.0
2492,15.0
2493,20.0
2494,18.0
2495,16.0
2496,14.0
2497,12.0
2498,16.0
2499,14.0
