,score
2118,-1.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,2.0
2125,1.0
2126,0.0
2127,2.0
2128,4.0
2129,2.0
2130,2.0
2131,1.0
2132,3.0
2133,0.0
2134,1.0
2135,0.0
2136,0.0
2137,0.0
2138,1.0
2139,2.0
2140,0.0
2141,3.0
2142,4.0
2143,0.0
2144,1.0
2145,1.0
2146,1.0
2147,2.0
2148,-1.0
2149,0.0
2150,2.0
2151,3.0
2152,-1.0
2153,3.0
2154,1.0
2155,2.0
2156,3.0
2157,1.0
2158,0.0
2159,-2.0
2160,3.0
2161,2.0
2162,0.0
2163,1.0
2164,-1.0
2165,-1.0
2166,3.0
2167,2.0
2168,0.0
2169,1.0
2170,3.0
2171,0.0
2172,-1.0
2173,-1.0
2174,3.0
2175,2.0
2176,0.0
2177,-2.0
2178,1.0
2179,2.0
2180,1.0
2181,1.0
2182,2.0
2183,0.0
2184,0.0
2185,3.0
2186,3.0
2187,1.0
2188,-2.0
2189,0.0
2190,1.0
2191,1.0
2192,2.0
2193,-1.0
2194,0.0
2195,1.0
2196,0.0
2197,0.0
2198,1.0
2199,1.0
2200,-1.0
2201,-2.0
2202,1.0
2203,1.0
2204,0.0
2205,0.0
2206,0.0
2207,-1.0
2208,2.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,-3.0
2215,0.0
2216,1.0
2217,2.0
2218,1.0
2219,2.0
2220,1.0
2221,0.0
2222,0.0
2223,0.0
2224,-1.0
2225,0.0
2226,-1.0
2227,-1.0
2228,-1.0
2229,2.0
2230,-1.0
2231,1.0
2232,0.0
2233,3.0
2234,0.0
2235,-2.0
2236,2.0
2237,3.0
2238,1.0
2239,2.0
2240,0.0
2241,1.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,-2.0
2250,0.0
2251,-1.0
2252,-1.0
2253,1.0
2254,1.0
2255,2.0
2256,0.0
2257,2.0
2258,0.0
2259,-1.0
2260,0.0
2261,0.0
2262,-1.0
2263,0.0
2264,0.0
2265,4.0
2266,0.0
2267,0.0
2268,1.0
2269,1.0
2270,-2.0
2271,0.0
2272,0.0
2273,2.0
2274,0.0
2275,-2.0
2276,1.0
2277,0.0
2278,1.0
2279,0.0
2280,1.0
2281,1.0
2282,-1.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,-1.0
2288,-1.0
2289,2.0
2290,0.0
2291,0.0
2292,-2.0
2293,0.0
2294,1.0
2295,1.0
2296,2.0
2297,-1.0
2298,0.0
2299,1.0
2300,1.0
2301,0.0
2302,0.0
2303,0.0
2304,-1.0
2305,1.0
2306,0.0
2307,0.0
2308,-1.0
2309,0.0
2310,-1.0
2311,-2.0
2312,0.0
2313,0.0
2314,0.0
2315,1.0
2316,0.0
2317,0.0
2318,2.0
2319,1.0
2320,0.0
2321,1.0
2322,0.0
2323,0.0
2324,0.0
2325,3.0
2326,0.0
2327,-1.0
2328,0.0
2329,3.0
2330,0.0
2331,0.0
2332,1.0
2333,0.0
2334,0.0
2335,0.0
2336,-1.0
2337,-1.0
2338,0.0
2339,0.0
2340,1.0
2341,0.0
2342,0.0
2343,1.0
2344,-1.0
2345,-1.0
2346,-1.0
2347,1.0
2348,1.0
2349,-1.0
2350,-1.0
2351,1.0
2352,0.0
2353,1.0
2354,2.0
2355,0.0
2356,0.0
2357,2.0
2358,0.0
2359,1.0
2360,-1.0
2361,1.0
2362,-3.0
2363,-1.0
2364,-2.0
2365,1.0
2366,0.0
2367,1.0
2368,2.0
2369,2.0
2370,3.0
2371,2.0
2372,0.0
2373,-1.0
2374,-1.0
2375,-3.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,-1.0
2381,1.0
2382,-1.0
2383,2.0
2384,0.0
2385,0.0
2386,1.0
2387,0.0
2388,0.0
2389,0.0
2390,1.0
2391,2.0
2392,0.0
2393,-1.0
2394,-2.0
2395,-1.0
2396,-1.0
2397,-1.0
2398,-1.0
2399,1.0
2400,2.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,1.0
2406,0.0
2407,4.0
2408,0.0
2409,1.0
2410,0.0
2411,0.0
2412,0.0
2413,1.0
2414,1.0
2415,0.0
2416,-1.0
2417,0.0
2418,0.0
2419,0.0
2420,1.0
2421,-1.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,-1.0
2428,0.0
2429,0.0
2430,1.0
2431,0.0
2432,0.0
2433,0.0
2434,-1.0
2435,0.0
2436,2.0
2437,0.0
2438,1.0
2439,1.0
2440,0.0
2441,1.0
2442,0.0
2443,1.0
2444,-1.0
2445,0.0
2446,2.0
2447,0.0
2448,0.0
2449,1.0
2450,1.0
2451,2.0
2452,0.0
2453,0.0
2454,2.0
2455,0.0
2456,0.0
2457,-2.0
2458,-1.0
2459,1.0
2460,1.0
2461,0.0
2462,0.0
2463,1.0
2464,0.0
2465,1.0
2466,0.0
2467,0.0
2468,0.0
2469,2.0
2470,-1.0
2471,1.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,-1.0
2479,2.0
2480,-1.0
2481,1.0
2482,0.0
2483,-1.0
2484,0.0
2485,1.0
2486,0.0
2487,-1.0
2488,0.0
2489,-2.0
2490,0.0
2491,1.0
2492,-1.0
2493,2.0
2494,0.0
2495,0.0
2496,0.0
2497,1.0
2498,1.0
2499,1.0
