,score
2136,14.0
2137,15.0
2138,15.0
2139,14.0
2140,17.0
2141,20.0
2142,13.0
2143,15.0
2144,17.0
2145,18.0
2146,16.0
2147,20.0
2148,10.0
2149,14.0
2150,19.0
2151,11.0
2152,11.0
2153,20.0
2154,15.0
2155,14.0
2156,15.0
2157,10.0
2158,16.0
2159,18.0
2160,12.0
2161,19.0
2162,15.0
2163,17.0
2164,15.0
2165,19.0
2166,13.0
2167,13.0
2168,14.0
2169,24.0
2170,16.0
2171,15.0
2172,14.0
2173,17.0
2174,17.0
2175,14.0
2176,18.0
2177,16.0
2178,14.0
2179,20.0
2180,17.0
2181,20.0
2182,16.0
2183,18.0
2184,18.0
2185,18.0
2186,17.0
2187,12.0
2188,14.0
2189,18.0
2190,15.0
2191,22.0
2192,14.0
2193,15.0
2194,19.0
2195,14.0
2196,16.0
2197,16.0
2198,16.0
2199,19.0
2200,16.0
2201,13.0
2202,15.0
2203,15.0
2204,17.0
2205,19.0
2206,22.0
2207,19.0
2208,14.0
2209,19.0
2210,12.0
2211,16.0
2212,17.0
2213,13.0
2214,14.0
2215,21.0
2216,19.0
2217,14.0
2218,12.0
2219,13.0
2220,20.0
2221,23.0
2222,7.0
2223,17.0
2224,18.0
2225,15.0
2226,19.0
2227,16.0
2228,16.0
2229,18.0
2230,21.0
2231,20.0
2232,16.0
2233,18.0
2234,14.0
2235,18.0
2236,20.0
2237,10.0
2238,13.0
2239,23.0
2240,14.0
2241,17.0
2242,14.0
2243,12.0
2244,14.0
2245,15.0
2246,17.0
2247,19.0
2248,18.0
2249,14.0
2250,12.0
2251,20.0
2252,13.0
2253,14.0
2254,16.0
2255,12.0
2256,21.0
2257,16.0
2258,18.0
2259,17.0
2260,17.0
2261,20.0
2262,17.0
2263,18.0
2264,14.0
2265,24.0
2266,14.0
2267,20.0
2268,11.0
2269,21.0
2270,17.0
2271,20.0
2272,14.0
2273,15.0
2274,15.0
2275,15.0
2276,18.0
2277,18.0
2278,18.0
2279,17.0
2280,23.0
2281,16.0
2282,17.0
2283,18.0
2284,14.0
2285,13.0
2286,15.0
2287,18.0
2288,23.0
2289,12.0
2290,19.0
2291,19.0
2292,9.0
2293,17.0
2294,20.0
2295,19.0
2296,20.0
2297,17.0
2298,19.0
2299,15.0
2300,14.0
2301,10.0
2302,22.0
2303,18.0
2304,19.0
2305,18.0
2306,8.0
2307,15.0
2308,20.0
2309,17.0
2310,11.0
2311,16.0
2312,19.0
2313,17.0
2314,8.0
2315,17.0
2316,8.0
2317,20.0
2318,13.0
2319,19.0
2320,18.0
2321,20.0
2322,15.0
2323,15.0
2324,16.0
2325,17.0
2326,15.0
2327,17.0
2328,13.0
2329,13.0
2330,16.0
2331,13.0
2332,14.0
2333,12.0
2334,13.0
2335,14.0
2336,22.0
2337,14.0
2338,20.0
2339,11.0
2340,15.0
2341,22.0
2342,12.0
2343,10.0
2344,17.0
2345,12.0
2346,17.0
2347,10.0
2348,16.0
2349,20.0
2350,14.0
2351,19.0
2352,16.0
2353,17.0
2354,20.0
2355,16.0
2356,12.0
2357,19.0
2358,20.0
2359,11.0
2360,9.0
2361,22.0
2362,16.0
2363,15.0
2364,13.0
2365,19.0
2366,11.0
2367,23.0
2368,12.0
2369,14.0
2370,12.0
2371,4.0
2372,21.0
2373,18.0
2374,20.0
2375,17.0
2376,12.0
2377,10.0
2378,14.0
2379,15.0
2380,22.0
2381,19.0
2382,19.0
2383,15.0
2384,16.0
2385,21.0
2386,12.0
2387,15.0
2388,10.0
2389,19.0
2390,10.0
2391,6.0
2392,13.0
2393,12.0
2394,13.0
2395,16.0
2396,16.0
2397,14.0
2398,12.0
2399,16.0
2400,17.0
2401,13.0
2402,9.0
2403,13.0
2404,9.0
2405,18.0
2406,21.0
2407,12.0
2408,14.0
2409,12.0
2410,13.0
2411,13.0
2412,17.0
2413,10.0
2414,15.0
2415,18.0
2416,16.0
2417,13.0
2418,7.0
2419,9.0
2420,12.0
2421,12.0
2422,15.0
2423,11.0
2424,18.0
2425,16.0
2426,13.0
2427,15.0
2428,13.0
2429,20.0
2430,16.0
2431,17.0
2432,12.0
2433,15.0
2434,15.0
2435,17.0
2436,20.0
2437,12.0
2438,12.0
2439,17.0
2440,11.0
2441,11.0
2442,11.0
2443,20.0
2444,12.0
2445,21.0
2446,20.0
2447,11.0
2448,11.0
2449,15.0
2450,15.0
2451,19.0
2452,19.0
2453,16.0
2454,16.0
2455,15.0
2456,9.0
2457,19.0
2458,20.0
2459,15.0
2460,19.0
2461,18.0
2462,9.0
2463,13.0
2464,19.0
2465,16.0
2466,19.0
2467,17.0
2468,11.0
2469,12.0
2470,18.0
2471,18.0
2472,12.0
2473,18.0
2474,15.0
2475,5.0
2476,0.0
2477,14.0
2478,12.0
2479,16.0
2480,14.0
2481,14.0
2482,8.0
2483,22.0
2484,17.0
2485,16.0
2486,13.0
2487,17.0
2488,16.0
2489,11.0
2490,18.0
2491,21.0
2492,18.0
2493,12.0
2494,16.0
2495,10.0
2496,20.0
2497,17.0
2498,15.0
2499,13.0
